"","myAUC","avg_diff","power","avg_log2FC","pct.1","pct.2","cluster","gene"
"NASP3",0.745,0.3754501205969,0.49,0.801365390560967,0.991,0.697,"10","NASP"
"TMEM1601",0.744,0.343784091527779,0.488,0.837291107966225,0.996,0.653,"10","TMEM160"
"GALK1",0.744,0.290378524859532,0.488,1.08187633524862,0.893,0.395,"10","GALK1"
"DTYMK2",0.744,0.322502194962109,0.488,1.03681956985582,0.906,0.417,"10","DTYMK"
"SIVA11",0.742,0.39009599601785,0.484,0.886153321184214,0.97,0.662,"10","SIVA1"
"NOLC1",0.742,0.337682068804606,0.484,0.964509944931157,0.957,0.514,"10","NOLC1"
"MRPL111",0.742,0.344362954386656,0.484,0.859979688574827,0.979,0.632,"10","MRPL11"
"HEBP2",0.742,0.339000643423106,0.484,0.858705131041871,0.974,0.62,"10","HEBP2"
"HMOX2",0.741,0.290047957157428,0.482,1.12550162902414,0.868,0.379,"10","HMOX2"
"RFC1",0.741,0.318960989836408,0.482,0.942571382567959,0.94,0.517,"10","RFC1"
"HAGHL1",0.74,0.278116097786305,0.48,1.7578907660858,0.671,0.172,"10","HAGHL"
"LAGE31",0.74,0.331893227588086,0.48,0.755451298588489,0.996,0.709,"10","LAGE3"
"HNRNPAB3",0.74,0.37296550578675,0.48,0.810711119337622,0.996,0.669,"10","HNRNPAB"
"PTP4A2",0.74,0.339315152129884,0.48,0.815567577435287,0.987,0.642,"10","PTP4A2"
"NDUFAB11",0.739,0.335869978644678,0.478,0.697936803291444,0.996,0.774,"10","NDUFAB1"
"PGAM13",0.739,0.357866856725046,0.478,0.739207316460117,1,0.752,"10","PGAM1"
"CENPV",0.738,0.26499580923714,0.476,1.43462679839044,0.722,0.219,"10","CENPV"
"CLSPN2",0.738,0.324840919760632,0.476,1.43786716406507,0.722,0.217,"10","CLSPN"
"SFPQ1",0.738,0.339031044439541,0.476,0.693632686903374,0.996,0.76,"10","SFPQ"
"COA41",0.737,0.355674651283531,0.474,0.878902355815904,0.987,0.633,"10","COA4"
"EBP2",0.737,0.331679981756713,0.474,0.847884809020368,0.979,0.588,"10","EBP"
"SNRPD13",0.736,0.324297448524687,0.472,0.575255262750916,1,0.877,"10","SNRPD1"
"NAA101",0.736,0.334597388178718,0.472,0.851548811601843,0.974,0.614,"10","NAA10"
"PPIA3",0.736,0.248895227724602,0.472,0.384052788147324,1,0.984,"10","PPIA"
"GGCT3",0.736,0.338791029590298,0.472,0.79178061777,0.987,0.654,"10","GGCT"
"PTOV11",0.735,0.264711652822596,0.47,1.11802652923228,0.833,0.327,"10","PTOV1"
"PCNA2",0.735,0.345786569590875,0.47,0.753526121636246,0.974,0.548,"10","PCNA"
"LRRC592",0.735,0.319146159529862,0.47,0.971762672976001,0.923,0.477,"10","LRRC59"
"THAP11",0.735,0.248402708298161,0.47,1.22097099400542,0.795,0.281,"10","THAP11"
"ECI1",0.735,0.287014136831219,0.47,1.48252049599285,0.739,0.256,"10","ECI1"
"ARL6IP41",0.735,0.301583175582852,0.47,0.558633176530803,1,0.894,"10","ARL6IP4"
"NUDC3",0.735,0.349600408933544,0.47,0.709620062642958,0.996,0.783,"10","NUDC"
"GAMT1",0.734,0.297773214917842,0.468,1.03270794747984,0.876,0.395,"10","GAMT"
"RPL292",0.734,0.194885375103699,0.468,0.28904871320536,1,0.998,"10","RPL29"
"EIF5B",0.734,0.324679151453632,0.468,0.643145384814634,1,0.812,"10","EIF5B"
"GPI",0.733,0.288783743239947,0.466,0.950358642973139,0.936,0.459,"10","GPI"
"C19orf70",0.733,0.319273331992493,0.466,0.722607835579907,0.996,0.727,"10","C19orf70"
"ALYREF",0.733,0.239973337276536,0.466,1.65599886816064,0.654,0.173,"10","ALYREF"
"NMRAL1",0.732,0.283204424357823,0.464,1.05043682672947,0.876,0.399,"10","NMRAL1"
"SIGMAR1",0.732,0.279702351833006,0.464,1.24243704054073,0.786,0.309,"10","SIGMAR1"
"ABRACL1",0.732,0.309360363738361,0.464,0.598331259636598,1,0.838,"10","ABRACL"
"NAA384",0.731,0.311258761563877,0.462,0.608007603206598,1,0.767,"10","NAA38"
"CDT11",0.731,0.275417861317696,0.462,1.59567749804046,0.675,0.192,"10","CDT1"
"FAH",0.731,0.277926203227119,0.462,0.931562469127419,0.919,0.452,"10","FAH"
"HELLS2",0.731,0.291945560462952,0.462,0.953146816783664,0.88,0.381,"10","HELLS"
"GSDMD",0.731,0.29116335867147,0.462,0.889489340904918,0.932,0.513,"10","GSDMD"
"RPS72",0.731,0.175467221815943,0.462,0.26087466744113,1,0.998,"10","RPS7"
"EXOSC5",0.73,0.277792502621598,0.46,0.933436974331683,0.927,0.452,"10","EXOSC5"
"FAM173A1",0.73,0.285365423156385,0.46,1.13487379801944,0.838,0.359,"10","FAM173A"
"TPT13",0.73,0.339052488242904,0.46,0.497233438859468,1,0.999,"10","TPT1"
"RABL61",0.73,0.295891461060835,0.46,1.25112956361558,0.795,0.328,"10","RABL6"
"HAUS71",0.73,0.268100718223986,0.46,1.35897355241169,0.752,0.269,"10","HAUS7"
"SELENOW1",0.729,0.323886462743898,0.458,0.74420583818973,0.987,0.68,"10","SELENOW"
"NUTF2",0.729,0.319365260743417,0.458,0.715969488827224,0.996,0.735,"10","NUTF2"
"POLD21",0.729,0.322506159844021,0.458,0.797196813538358,0.983,0.635,"10","POLD2"
"SLC29A11",0.729,0.257451353380238,0.458,1.3212640419558,0.748,0.258,"10","SLC29A1"
"PPIH1",0.729,0.302305117738152,0.458,0.97233403451712,0.915,0.462,"10","PPIH"
"MINOS12",0.729,0.319030201436194,0.458,0.631619962228826,1,0.809,"10","MINOS1"
"FUT7",0.728,0.30874406754831,0.456,1.89677665124402,0.611,0.141,"10","FUT7"
"CCT6A2",0.727,0.336568998893584,0.454,0.652793743901465,1,0.832,"10","CCT6A"
"DNAJC21",0.727,0.278419998225392,0.454,1.04327377888731,0.838,0.376,"10","DNAJC21"
"RAMP1",0.727,0.216202861571673,0.454,0.812969140875411,0.833,0.308,"10","RAMP1"
"ISOC21",0.726,0.316309294416548,0.452,0.894175214295257,0.953,0.531,"10","ISOC2"
"SNRPD21",0.726,0.251436943065614,0.452,0.428277447998608,1,0.95,"10","SNRPD2"
"CYCS3",0.726,0.34524507186797,0.452,0.62067031368089,1,0.837,"10","CYCS"
"FKBP42",0.725,0.343316672715613,0.45,0.740582581338167,0.991,0.689,"10","FKBP4"
"GTPBP6",0.725,0.236235780419024,0.45,1.20780628959583,0.756,0.267,"10","GTPBP6"
"STUB11",0.724,0.294650134773892,0.448,0.824177324383212,0.966,0.564,"10","STUB1"
"HSP90AA13",0.724,0.252452598096093,0.448,0.386404963965752,1,0.983,"10","HSP90AA1"
"POP5",0.724,0.288349837108745,0.448,0.994072142126648,0.893,0.435,"10","POP5"
"SF3B5",0.724,0.308885048753863,0.448,0.615509340587975,1,0.837,"10","SF3B5"
"NTHL1",0.723,0.275955245443914,0.446,1.08523984027854,0.825,0.368,"10","NTHL1"
"RAC31",0.722,0.274860615225551,0.444,1.24321152515729,0.752,0.287,"10","RAC3"
"CYC11",0.722,0.309722111041693,0.444,0.665720131355219,0.996,0.752,"10","CYC1"
"MSH61",0.722,0.257650645477494,0.444,0.994010723229409,0.859,0.366,"10","MSH6"
"SRSF73",0.722,0.318837644568124,0.444,0.566998035005565,1,0.874,"10","SRSF7"
"PPM1G1",0.722,0.327613303983804,0.444,0.76866885643177,0.991,0.667,"10","PPM1G"
"JTB1",0.722,0.30725732958499,0.444,0.60908495671989,0.996,0.834,"10","JTB"
"EIF2S21",0.721,0.281795705944152,0.442,0.517114944328005,1,0.887,"10","EIF2S2"
"ARHGDIA1",0.721,0.326695763571244,0.442,0.768158471492006,1,0.666,"10","ARHGDIA"
"ELP5",0.721,0.266404372184647,0.442,0.864592321827173,0.936,0.471,"10","ELP5"
"TUFM",0.721,0.309905211634615,0.442,0.593909328652742,1,0.85,"10","TUFM"
"SSU72",0.721,0.303217892144287,0.442,0.685609668099595,0.996,0.715,"10","SSU72"
"CHAF1A1",0.72,0.249043642725523,0.44,1.31162698570973,0.705,0.223,"10","CHAF1A"
"COX14",0.72,0.294872869686679,0.44,0.749552345394847,0.983,0.64,"10","COX14"
"TUBA1C1",0.72,0.291399203977918,0.44,0.766363795430385,0.974,0.581,"10","TUBA1C"
"SET2",0.72,0.282622965667893,0.44,0.469970793454148,1,0.938,"10","SET"
"MCM42",0.72,0.243816027395902,0.44,1.19208953452593,0.735,0.253,"10","MCM4"
"PMVK",0.72,0.284238942954364,0.44,0.809405286512302,0.957,0.56,"10","PMVK"
"ATAD3A1",0.72,0.250751643834148,0.44,1.25592194071447,0.735,0.267,"10","ATAD3A"
"AURKAIP11",0.72,0.305867270729947,0.44,0.690630808992905,0.991,0.712,"10","AURKAIP1"
"TRAPPC2L",0.719,0.276586888957069,0.438,0.876058589352198,0.923,0.486,"10","TRAPPC2L"
"UNG2",0.719,0.262825808668405,0.438,0.967249138225823,0.821,0.337,"10","UNG"
"LSM21",0.719,0.295488502026746,0.438,0.634952230593591,0.996,0.771,"10","LSM2"
"TARS",0.719,0.290438742699613,0.438,0.783896608162119,0.966,0.577,"10","TARS"
"PAICS2",0.719,0.308488650339157,0.438,0.692695232136485,0.983,0.682,"10","PAICS"
"CFAP298",0.718,0.236442305543231,0.436,0.84651275519273,0.915,0.446,"10","CFAP298"
"DDX211",0.718,0.333286081458025,0.436,0.660245651903769,0.996,0.789,"10","DDX21"
"GMNN3",0.718,0.278499702896682,0.436,0.859908124893429,0.897,0.408,"10","GMNN"
"QDPR",0.718,0.248845631651007,0.436,0.953335652695739,0.885,0.391,"10","QDPR"
"REX1BD",0.717,0.293414134301601,0.434,0.760107523584693,0.983,0.614,"10","REX1BD"
"LKAAEAR1",0.717,0.24757050916138,0.434,2.10573195015997,0.556,0.11,"10","LKAAEAR1"
"PYCR11",0.717,0.242542897415506,0.434,1.06345086356929,0.803,0.319,"10","PYCR1"
"MRPL171",0.717,0.266657449659446,0.434,0.941730610761174,0.893,0.416,"10","MRPL17"
"TUSC1",0.717,0.204750998457728,0.434,1.61663091611649,0.611,0.149,"10","TUSC1"
"RRS1",0.717,0.253985931402636,0.434,0.883691581692906,0.91,0.441,"10","RRS1"
"EIF3I",0.717,0.302517719306434,0.434,0.604447132975788,1,0.825,"10","EIF3I"
"GRK6",0.716,0.220259408719453,0.432,1.39510279355025,0.675,0.213,"10","GRK6"
"YRDC1",0.716,0.211585784683004,0.432,1.51460302346771,0.641,0.174,"10","YRDC"
"C19orf482",0.715,0.286626175757574,0.43,0.86453414897639,0.932,0.47,"10","C19orf48"
"DEK3",0.715,0.318987602622944,0.43,0.61189758968343,0.996,0.814,"10","DEK"
"CMSS1",0.715,0.312842854185654,0.43,0.750345359904931,0.987,0.65,"10","CMSS1"
"ATAD3B1",0.715,0.224926352920951,0.43,1.50368493224187,0.641,0.18,"10","ATAD3B"
"ADSL",0.714,0.288997612676247,0.428,0.865686501635161,0.936,0.528,"10","ADSL"
"TRIM28",0.714,0.247846583293272,0.428,1.03179809071764,0.825,0.357,"10","TRIM28"
"UBE2S2",0.714,0.245022381639088,0.428,0.874322881804299,0.85,0.381,"10","UBE2S"
"SLC25A391",0.714,0.292149658015454,0.428,0.793460831531122,0.962,0.581,"10","SLC25A39"
"FAM69B",0.713,0.203688675965646,0.426,1.45343016628044,0.624,0.164,"10","FAM69B"
"MT-ND51",0.712,0.30188102170025,0.424,0.474990245655006,1,0.983,"10","MT-ND5"
"CBR1",0.712,0.286829799140181,0.424,0.833490994223236,0.953,0.537,"10","CBR1"
"CTSA",0.712,0.235026066689655,0.424,0.882671163024866,0.859,0.395,"10","CTSA"
"NDUFS81",0.712,0.289724147718456,0.424,0.601777523516285,0.996,0.792,"10","NDUFS8"
"FAM136A1",0.712,0.301190741255731,0.424,0.885880039959755,0.906,0.507,"10","FAM136A"
"TXNDC171",0.711,0.28091657572003,0.422,0.675439448619391,0.987,0.664,"10","TXNDC17"
"COTL11",0.711,0.263160717983825,0.422,0.817174213995269,0.902,0.455,"10","COTL1"
"RMI21",0.711,0.198561084815258,0.422,1.13693202396914,0.688,0.218,"10","RMI2"
"PPA1",0.711,0.307896049553634,0.422,0.605112839032741,1,0.802,"10","PPA1"
"ATP5MC33",0.711,0.290529821820152,0.422,0.499025023857278,1,0.918,"10","ATP5MC3"
"ISYNA1",0.71,0.26429433867831,0.42,0.889755005499097,0.876,0.437,"10","ISYNA1"
"BRCA11",0.71,0.238043862604833,0.42,1.29022589650739,0.667,0.212,"10","BRCA1"
"ORAI1",0.71,0.233899714078478,0.42,0.836500163943027,0.876,0.413,"10","ORAI1"
"RPL61",0.71,0.17385377968006,0.42,0.258797677478029,1,0.998,"10","RPL6"
"TOMM5",0.71,0.213397286104704,0.42,0.83856261965305,0.85,0.368,"10","TOMM5"
"EIF3B",0.71,0.243401234331712,0.42,1.06679032525107,0.791,0.337,"10","EIF3B"
"ANAPC111",0.709,0.290305300171778,0.418,0.614850604436437,0.996,0.761,"10","ANAPC11"
"NUDT81",0.709,0.218019261708458,0.418,1.20000426511257,0.701,0.238,"10","NUDT8"
"MRPS25",0.709,0.274711981635334,0.418,0.856543800746391,0.906,0.502,"10","MRPS25"
"COPS91",0.709,0.283908274874627,0.418,0.594412575396477,0.996,0.796,"10","COPS9"
"UQCR111",0.708,0.247410488561585,0.416,0.424687200303952,1,0.942,"10","UQCR11"
"RBMX1",0.708,0.282941707865076,0.416,0.506355564874311,1,0.917,"10","RBMX"
"FAM162A",0.708,0.263490830736267,0.416,0.75560995078137,0.932,0.56,"10","FAM162A"
"MRPL24",0.708,0.254295069018993,0.416,0.828056350697974,0.88,0.483,"10","MRPL24"
"PDCD7",0.707,0.239968323930804,0.414,1.02228080025182,0.799,0.348,"10","PDCD7"
"AKR1B1",0.707,0.261293291196024,0.414,0.71479091436295,0.974,0.585,"10","AKR1B1"
"CACYBP3",0.707,0.298193513010089,0.414,0.618016211676553,0.979,0.754,"10","CACYBP"
"GCAT",0.706,0.20985698296515,0.412,1.05328071542024,0.765,0.298,"10","GCAT"
"DUS1L1",0.706,0.22667918293224,0.412,1.48393974042211,0.62,0.19,"10","DUS1L"
"MRPL571",0.706,0.278152894812843,0.412,0.562175521082288,0.996,0.828,"10","MRPL57"
"DNPH1",0.706,0.279842316210229,0.412,0.668408164841736,0.987,0.669,"10","DNPH1"
"DAP",0.706,0.226522452396676,0.412,0.882667769612757,0.863,0.395,"10","DAP"
"UBE2M1",0.705,0.220059287597889,0.41,1.3706331420421,0.641,0.203,"10","UBE2M"
"MMAB",0.705,0.261328457328475,0.41,0.78483359854561,0.936,0.524,"10","MMAB"
"PHB2",0.705,0.284189334087753,0.41,0.660655574218054,0.983,0.706,"10","PHB2"
"RABEPK",0.705,0.193441617928746,0.41,0.963705656380906,0.778,0.301,"10","RABEPK"
"C7orf50",0.705,0.240360403350592,0.41,0.750159165782376,0.932,0.504,"10","C7orf50"
"VAMP8",0.705,0.244213493644741,0.41,0.420570468876198,1,0.945,"10","VAMP8"
"PRADC11",0.705,0.203211694311011,0.41,1.35969273771199,0.641,0.195,"10","PRADC1"
"DAZAP1",0.704,0.235127145229387,0.408,0.826266777613859,0.897,0.432,"10","DAZAP1"
"CTSC",0.704,0.272332912713519,0.408,0.652889363732321,0.983,0.682,"10","CTSC"
"TXN2",0.704,0.226946593268095,0.408,0.364292927992993,1,0.961,"10","TXN"
"GAR11",0.704,0.242731319865709,0.408,0.715427945091202,0.949,0.539,"10","GAR1"
"BCL7C1",0.703,0.242016965820763,0.406,1.10184094723035,0.739,0.317,"10","BCL7C"
"GSPT11",0.703,0.273352171532608,0.406,0.700387818229971,0.966,0.622,"10","GSPT1"
"EEF2KMT",0.703,0.189265876433949,0.406,1.35022552582726,0.624,0.182,"10","EEF2KMT"
"JMJD8",0.703,0.200861541429673,0.406,1.50705750337794,0.611,0.171,"10","JMJD8"
"POLR3K1",0.703,0.262018145468555,0.406,0.798063638066718,0.915,0.476,"10","POLR3K"
"FKBP11",0.703,0.219318356196991,0.406,0.919333167902122,0.795,0.345,"10","FKBP11"
"CHEK12",0.703,0.200972264587136,0.406,1.1327482989738,0.679,0.231,"10","CHEK1"
"PDAP1",0.703,0.270445519495253,0.406,0.664798796675137,0.974,0.675,"10","PDAP1"
"RAB32",0.703,0.269404905217114,0.406,0.835545216129237,0.889,0.478,"10","RAB32"
"PLXND1",0.703,0.169223282397507,0.406,1.1067315638019,0.65,0.193,"10","PLXND1"
"PNP",0.702,0.221124673766286,0.404,0.96875018723444,0.795,0.346,"10","PNP"
"MDH2",0.702,0.279838805764429,0.404,0.581709666389753,0.996,0.796,"10","MDH2"
"DCXR",0.701,0.280190976473744,0.402,0.662709938343391,0.974,0.687,"10","DCXR"
"NUCB21",0.701,0.284948017997159,0.402,0.58607967895534,0.991,0.789,"10","NUCB2"
"ZMYND19",0.701,0.176320635109522,0.402,1.71419016499644,0.538,0.116,"10","ZMYND19"
"ERGIC1",0.701,0.222580798476188,0.402,0.813550552294094,0.872,0.42,"10","ERGIC1"
"IFRD2",0.701,0.243938281197648,0.402,0.778872845909305,0.936,0.494,"10","IFRD2"
"IL322",0.967,2.11262886982378,0.934,3.3458900136679,1,0.317,"11","IL32"
"MIR3681HG",0.952,1.87322049260578,0.904,5.62159029033344,0.926,0.088,"11","MIR3681HG"
"TNFRSF42",0.94,1.60411528559909,0.88,2.77089627282806,0.99,0.367,"11","TNFRSF4"
"IL2RG2",0.937,1.12129234747353,0.874,2.33514898695377,0.985,0.515,"11","IL2RG"
"HLA-B3",0.932,0.992936529397556,0.864,1.50046790925271,1,0.981,"11","HLA-B"
"CCR7",0.931,2.35834157009392,0.862,8.41356161219759,0.868,0.017,"11","CCR7"
"LTB2",0.93,2.46883254180861,0.86,4.16808087051833,0.941,0.273,"11","LTB"
"IGHM1",0.928,1.39559202565576,0.856,2.63543775316607,0.971,0.499,"11","IGHM"
"SEC61B2",0.926,1.34056338778558,0.852,2.23293668858306,0.99,0.876,"11","SEC61B"
"B2M2",0.921,0.741967313495608,0.842,1.08753847061034,1,0.998,"11","B2M"
"LPXN1",0.912,1.17163822325494,0.824,2.93472385874364,0.926,0.345,"11","LPXN"
"TRAF4",0.905,1.30397377688217,0.81,4.15374454061419,0.863,0.169,"11","TRAF4"
"MALAT12",0.891,0.849526637437275,0.782,1.22935920226307,1,0.999,"11","MALAT1"
"MYL61",0.889,0.764757363517206,0.778,1.20639353502192,1,0.977,"11","MYL6"
"TMSB4X2",0.888,1.03226022242391,0.776,1.5162496750494,1,0.996,"11","TMSB4X"
"TNFSF101",0.886,1.24657368583427,0.772,2.6984234764111,0.917,0.361,"11","TNFSF10"
"CYBA1",0.882,0.789752274401804,0.764,1.32897001121277,0.99,0.879,"11","CYBA"
"HLA-A2",0.882,0.730456081532367,0.764,1.11038707737105,0.995,0.984,"11","HLA-A"
"LST11",0.881,1.04662982556305,0.762,1.82938141527571,0.99,0.803,"11","LST1"
"CD743",0.881,0.991937030308353,0.762,1.46052269824029,1,0.969,"11","CD74"
"HLA-DRB12",0.876,1.03725747374495,0.752,1.56386818756726,0.99,0.938,"11","HLA-DRB1"
"TNFRSF182",0.873,1.11227918705428,0.746,2.69628047345029,0.892,0.321,"11","TNFRSF18"
"HLA-DRA2",0.869,0.936653593835891,0.738,1.39407122172215,0.995,0.964,"11","HLA-DRA"
"TYROBP1",0.866,1.19613907691156,0.732,2.58481799436282,0.887,0.456,"11","TYROBP"
"NFKBIA2",0.865,1.07506424479848,0.73,1.94003469003629,0.951,0.62,"11","NFKBIA"
"ACTB3",0.864,0.753473855338705,0.728,1.10723135217227,1,0.996,"11","ACTB"
"NKG7",0.863,1.29706099659442,0.726,3.8477372710023,0.804,0.212,"11","NKG7"
"DBI2",0.863,0.758805654585859,0.726,1.35387310273168,0.995,0.816,"11","DBI"
"FXYD2",0.862,1.24438436101723,0.724,4.9772608695266,0.76,0.084,"11","FXYD2"
"MYL12A2",0.859,0.788831222502274,0.718,1.31214640196381,0.995,0.927,"11","MYL12A"
"CD53",0.859,0.919327415959687,0.718,2.12912342325155,0.907,0.512,"11","CD53"
"SLC38A1",0.857,0.939765258422562,0.714,2.54315650133076,0.863,0.391,"11","SLC38A1"
"TMSB103",0.857,0.589601232665849,0.714,0.88401865702247,1,0.994,"11","TMSB10"
"TRBC2",0.856,1.11706920782797,0.712,3.10187697017414,0.824,0.247,"11","TRBC2"
"KLF61",0.855,1.11022079890287,0.71,2.43021967084325,0.887,0.452,"11","KLF6"
"ACTG11",0.852,0.777916713405253,0.704,1.19685128587245,0.995,0.96,"11","ACTG1"
"ARPC3",0.852,0.56428868999605,0.704,0.933998709986678,0.995,0.951,"11","ARPC3"
"EBI32",0.848,1.22268220345182,0.696,2.40849729527202,0.873,0.248,"11","EBI3"
"ATP5F1E1",0.847,0.494199298032113,0.694,0.766659654992487,1,0.981,"11","ATP5F1E"
"HLA-DPA11",0.843,0.88546104174576,0.686,1.37663384622295,0.99,0.908,"11","HLA-DPA1"
"S100A111",0.837,0.879083453827111,0.674,1.64161475182054,0.961,0.725,"11","S100A11"
"LGALS12",0.835,0.93455349688423,0.67,1.42597136100676,1,0.869,"11","LGALS1"
"CORO1A",0.833,0.844291634968017,0.666,1.65682775643253,0.966,0.709,"11","CORO1A"
"ARL6IP5",0.832,0.694956053281354,0.664,1.27115265649846,0.966,0.874,"11","ARL6IP5"
"TUBA1A1",0.828,0.861834731397028,0.656,1.55360136009892,0.941,0.753,"11","TUBA1A"
"RUNX3",0.823,1.0614511187846,0.646,3.25361393930926,0.755,0.234,"11","RUNX3"
"BCL11A",0.822,0.848177463200145,0.644,1.75219565130434,0.931,0.669,"11","BCL11A"
"ADA1",0.821,1.039612954914,0.642,2.1904521119241,0.858,0.565,"11","ADA"
"IL10RA",0.816,0.885580816597933,0.632,4.5779598856399,0.667,0.067,"11","IL10RA"
"CFL11",0.816,0.49779418972882,0.632,0.768128191341726,1,0.98,"11","CFL1"
"RALA",0.811,0.808770489881714,0.622,1.80478914094881,0.873,0.634,"11","RALA"
"HLA-DQA12",0.811,1.14812503294281,0.622,2.05306708039966,0.863,0.447,"11","HLA-DQA1"
"JAML1",0.807,0.972753753245585,0.614,2.52671537620306,0.779,0.292,"11","JAML"
"LSP1",0.807,0.928096871107826,0.614,2.15744552272211,0.843,0.502,"11","LSP1"
"PTPRC1",0.807,0.663324292751471,0.614,1.21477854235814,0.971,0.822,"11","PTPRC"
"JUNB1",0.806,0.874622700173536,0.612,1.8417586913998,0.873,0.505,"11","JUNB"
"CD822",0.806,0.681067766690586,0.612,1.3252720727644,0.961,0.719,"11","CD82"
"IRF2BP2",0.806,0.785691792661198,0.612,2.00891527550618,0.838,0.502,"11","IRF2BP2"
"CYSLTR1",0.803,0.83780134035807,0.606,2.40806194298025,0.779,0.327,"11","CYSLTR1"
"PTGIR1",0.801,0.970077772556804,0.602,2.66150103830546,0.75,0.276,"11","PTGIR"
"BTG11",0.8,0.884556558678379,0.6,1.9016673425627,0.877,0.589,"11","BTG1"
"COL6A21",0.793,0.765381499991492,0.586,2.86485232726528,0.701,0.204,"11","COL6A2"
"NFKB21",0.79,0.764763457480354,0.58,2.41581426593569,0.725,0.229,"11","NFKB2"
"GSTP12",0.79,0.596831192781825,0.58,0.936151955860469,0.995,0.963,"11","GSTP1"
"HLA-DMB1",0.789,0.709596349811211,0.578,2.03952706661179,0.775,0.373,"11","HLA-DMB"
"HLA-DMA1",0.787,0.684311057469428,0.574,1.21688506806832,0.931,0.825,"11","HLA-DMA"
"MEF2C3",0.786,0.579710902356898,0.572,1.16594816095932,0.912,0.712,"11","MEF2C"
"ARHGDIB",0.785,0.500936453872916,0.57,0.795639684953516,0.99,0.97,"11","ARHGDIB"
"BIRC31",0.785,0.804981437527642,0.57,2.30755713859843,0.735,0.271,"11","BIRC3"
"GPSM32",0.784,0.5567697696591,0.568,1.14394820921102,0.951,0.757,"11","GPSM3"
"PSME12",0.783,0.474383177127034,0.566,0.808382655415185,0.99,0.94,"11","PSME1"
"SH3BP5",0.783,0.793806416847187,0.566,3.36714380960816,0.647,0.126,"11","SH3BP5"
"RELB2",0.777,0.558095207840553,0.554,1.86318429848586,0.725,0.257,"11","RELB"
"IFI62",0.774,1.03420174214705,0.548,1.99494624441668,0.814,0.507,"11","IFI6"
"OST41",0.773,0.401260890757879,0.546,0.667733633884474,0.995,0.961,"11","OST4"
"PFN12",0.772,0.43434369580896,0.544,0.661895045259813,1,0.98,"11","PFN1"
"CD47",0.772,0.555133281966436,0.544,1.11601013504559,0.922,0.775,"11","CD47"
"FAM30A1",0.771,0.601724629132469,0.542,1.09260466981601,0.971,0.808,"11","FAM30A"
"SEMA3C",0.771,0.720133425441054,0.542,4.75826093984566,0.569,0.04,"11","SEMA3C"
"ARPC5",0.769,0.479511027231202,0.538,0.8948679916061,0.975,0.886,"11","ARPC5"
"PKIB",0.768,1.30405933193563,0.536,7.27632436790538,0.544,0.012,"11","PKIB"
"HLA-DPB12",0.768,0.659587230340962,0.536,1.04027799748151,0.961,0.902,"11","HLA-DPB1"
"CYTIP",0.767,0.888096278268767,0.534,2.7812849046205,0.672,0.251,"11","CYTIP"
"TPT14",0.766,0.417866437677432,0.532,0.612457387788385,1,0.999,"11","TPT1"
"PNRC1",0.765,0.578203356358178,0.53,1.31663755364997,0.863,0.578,"11","PNRC1"
"IRF7",0.764,0.837463137401564,0.528,2.83231300942462,0.652,0.214,"11","IRF7"
"AC004687.1",0.76,0.633619465170449,0.52,1.47777226023213,0.838,0.605,"11","AC004687.1"
"LCP1",0.76,0.599209946495277,0.52,1.35882796121699,0.873,0.655,"11","LCP1"
"FTH11",0.76,0.753728603703649,0.52,1.11215885303555,1,0.999,"11","FTH1"
"HCST",0.759,0.653772135770727,0.518,1.36144369910578,0.877,0.65,"11","HCST"
"FKBP22",0.759,0.549501225602282,0.518,1.16901880072725,0.892,0.702,"11","FKBP2"
"ALG2",0.759,0.696551859213722,0.518,2.5330312429802,0.662,0.277,"11","ALG2"
"HLA-C3",0.755,0.433392949947059,0.51,0.715913751705612,0.99,0.952,"11","HLA-C"
"ITM2B1",0.754,0.449313033572908,0.508,0.792797685931489,0.99,0.944,"11","ITM2B"
"TYMP1",0.753,0.659349023060304,0.506,2.18191638242339,0.672,0.307,"11","TYMP"
"H1FX1",0.752,0.716023513543367,0.504,1.74451246244745,0.779,0.469,"11","H1FX"
"PRDX11",0.752,0.520906235220261,0.504,0.811243599765001,0.995,0.949,"11","PRDX1"
"CDC42",0.749,0.504161805703784,0.498,0.895948233579898,0.961,0.891,"11","CDC42"
"TANK1",0.748,0.624687097315028,0.496,1.68866731743574,0.745,0.435,"11","TANK"
